ora2pg2  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg2  | [2022-07-12 07:07:48] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/informar_data_aplicacao_package.sql
ora2pg2  | [2022-07-12 07:07:48] Parsing function pls_programacao_reajuste_pck.obter_taxa_reajuste...
ora2pg2  | [2022-07-12 07:07:54] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/obter_taxa_reajuste_package.sql
ora2pg2  | [2022-07-12 07:07:54] Parsing function pls_programacao_reajuste_pck.gravar_historico_sistema...
ora2pg2  | [2022-07-12 07:07:56] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/gravar_historico_sistema_package.sql
ora2pg2  | [2022-07-12 07:07:56] Parsing function pls_programacao_reajuste_pck.alterar_status_program_reaj...
ora2pg2  | [2022-07-12 07:08:00] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/alterar_status_program_reaj_package.sql
ora2pg2  | [2022-07-12 07:08:00] Parsing function pls_programacao_reajuste_pck.desfazer_liberacao...
ora2pg2  | [2022-07-12 07:08:03] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/desfazer_liberacao_package.sql
ora2pg2  | [2022-07-12 07:08:03] Parsing function pls_programacao_reajuste_pck.aprovar_negociacao...
ora2pg2  | [2022-07-12 07:08:05] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/aprovar_negociacao_package.sql
ora2pg2  | [2022-07-12 07:08:05] Parsing function pls_programacao_reajuste_pck.rejeitar_negociacao...
ora2pg2  | [2022-07-12 07:08:06] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/rejeitar_negociacao_package.sql
ora2pg2  | [2022-07-12 07:08:06] Parsing function pls_programacao_reajuste_pck.finalizar_negociacao...
ora2pg2  | [2022-07-12 07:08:11] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/finalizar_negociacao_package.sql
ora2pg2  | [2022-07-12 07:08:11] Parsing function pls_programacao_reajuste_pck.alterar_periodo_analise...
ora2pg2  | [2022-07-12 07:08:17] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/alterar_periodo_analise_package.sql
ora2pg2  | [2022-07-12 07:08:17] Parsing function pls_programacao_reajuste_pck.alterar_extrato_portal...
ora2pg2  | [2022-07-12 07:08:25] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/alterar_extrato_portal_package.sql
ora2pg2  | [2022-07-12 07:08:25] Parsing function pls_programacao_reajuste_pck.atualizar_tipo_reajuste...
ora2pg2  | [2022-07-12 07:08:40] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/atualizar_tipo_reajuste_package.sql
ora2pg2  | [2022-07-12 07:08:40] Parsing function pls_programacao_reajuste_pck.liberar_historico...
ora2pg2  | [2022-07-12 07:08:41] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/liberar_historico_package.sql
ora2pg2  | [2022-07-12 07:08:41] Parsing function pls_programacao_reajuste_pck.liberar_lote...
ora2pg2  | [2022-07-12 07:08:42] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/liberar_lote_package.sql
ora2pg2  | [2022-07-12 07:08:42] Parsing function pls_programacao_reajuste_pck.vincular_equipe...
ora2pg2  | [2022-07-12 07:08:46] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/vincular_equipe_package.sql
ora2pg2  | [2022-07-12 07:08:46] Parsing function pls_programacao_reajuste_pck.carregar_dados_lote...
ora2pg2  | [2022-07-12 07:08:48] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/carregar_dados_lote_package.sql
ora2pg2  | [2022-07-12 07:08:48] Parsing function pls_programacao_reajuste_pck.desfazer_lote...
ora2pg2  | [2022-07-12 07:08:50] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/desfazer_lote_package.sql
ora2pg2  | [2022-07-12 07:08:50] Parsing function pls_programacao_reajuste_pck.limpar_vetor...
ora2pg2  | [2022-07-12 07:08:51] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/limpar_vetor_package.sql
ora2pg2  | [2022-07-12 07:08:51] Parsing function pls_programacao_reajuste_pck.limpar_vetor_delete...
ora2pg2  | [2022-07-12 07:08:52] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/limpar_vetor_delete_package.sql
ora2pg2  | [2022-07-12 07:08:52] Parsing function pls_programacao_reajuste_pck.atualizar_registros...
ora2pg2  | [2022-07-12 07:09:01] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/atualizar_registros_package.sql
ora2pg2  | [2022-07-12 07:09:01] Parsing function pls_programacao_reajuste_pck.deletar_registros...
ora2pg2  | [2022-07-12 07:09:03] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/deletar_registros_package.sql
ora2pg2  | [2022-07-12 07:09:03] Parsing function pls_programacao_reajuste_pck.obter_sinistralidade_ideal...
ora2pg2  | [2022-07-12 07:09:06] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/obter_sinistralidade_ideal_package.sql
ora2pg2  | [2022-07-12 07:09:06] Parsing function pls_programacao_reajuste_pck.inserir_contratos...
ora2pg2  | [2022-07-12 07:09:21] 	Dumping to one file per function: /project/sources/packages/pls_programacao_reajuste_pck/inserir_contratos_package.sql
ora2pg2  | [2022-07-12 07:09:21] Looking global declaration in package pls_prop_online_agenda_pck...
ora2pg2  | [2022-07-12 07:09:21] Dumping type t_item_row from package description pls_prop_online_agenda_pck...
ora2pg2  | [2022-07-12 07:09:21] Dumping type t_item from package description pls_prop_online_agenda_pck...
ora2pg2  | [2022-07-12 07:09:22] Dumping package pls_prop_online_agenda_pck...
ora2pg2  | [2022-07-12 07:09:22] Creating directory package: /project/sources/packages/pls_prop_online_agenda_pck
ora2pg2  | [2022-07-12 07:09:22] Parsing function pls_prop_online_agenda_pck.obter_se_feriado...
ora2pg2  | [2022-07-12 07:09:24] 	Dumping to one file per function: /project/sources/packages/pls_prop_online_agenda_pck/obter_se_feriado_package.sql
ora2pg2  | [2022-07-12 07:09:24] Parsing function pls_prop_online_agenda_pck.obter_horarios...
ora2pg2  | [2022-07-12 07:09:28] 	Dumping to one file per function: /project/sources/packages/pls_prop_online_agenda_pck/obter_horarios_package.sql
ora2pg2  | [2022-07-12 07:09:28] Looking global declaration in package pls_qtde_execucao_pck...
ora2pg2  | [2022-07-12 07:09:28] Dumping type dados_restricao_select from package description pls_qtde_execucao_pck...
ora2pg2  | [2022-07-12 07:09:29] Dumping package pls_qtde_execucao_pck...
ora2pg2  | [2022-07-12 07:09:29] Creating directory package: /project/sources/packages/pls_qtde_execucao_pck
ora2pg2  | [2022-07-12 07:09:29] Parsing function pls_qtde_execucao_pck.pls_obter_conta_simul...
ora2pg2  | [2022-07-12 07:09:46] 	Dumping to one file per function: /project/sources/packages/pls_qtde_execucao_pck/pls_obter_conta_simul_package.sql
ora2pg2  | [2022-07-12 07:09:46] Parsing function pls_qtde_execucao_pck.pls_aplicar_qtde_execucao...
ora2pg2  | [2022-07-12 07:10:15] 	Dumping to one file per function: /project/sources/packages/pls_qtde_execucao_pck/pls_aplicar_qtde_execucao_package.sql
ora2pg2  | [2022-07-12 07:10:15] Parsing function pls_qtde_execucao_pck.pls_gerencia_qtde_execucao...
ora2pg2  | [2022-07-12 07:10:19] 	Dumping to one file per function: /project/sources/packages/pls_qtde_execucao_pck/pls_gerencia_qtde_execucao_package.sql
ora2pg2  | [2022-07-12 07:10:19] Looking global declaration in package pls_reajuste_coletivo_pck...
ora2pg2  | [2022-07-12 07:10:19] Dumping package pls_reajuste_coletivo_pck...
ora2pg2  | [2022-07-12 07:10:20] Creating directory package: /project/sources/packages/pls_reajuste_coletivo_pck
ora2pg2  | [2022-07-12 07:10:20] Parsing function pls_reajuste_coletivo_pck.carregar_parametros...
ora2pg2  | [2022-07-12 07:10:24] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/carregar_parametros_package.sql
ora2pg2  | [2022-07-12 07:10:24] Parsing function pls_reajuste_coletivo_pck.carregar_filtros_lote...
ora2pg2  | [2022-07-12 07:10:27] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/carregar_filtros_lote_package.sql
ora2pg2  | [2022-07-12 07:10:27] Parsing function pls_reajuste_coletivo_pck.carregar_filtros_reaj_prog...
ora2pg2  | [2022-07-12 07:10:28] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/carregar_filtros_reaj_prog_package.sql
ora2pg2  | [2022-07-12 07:10:28] Parsing function pls_reajuste_coletivo_pck.desfazer_reajuste...
ora2pg2  | [2022-07-12 07:10:37] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/desfazer_reajuste_package.sql
ora2pg2  | [2022-07-12 07:10:37] Parsing function pls_reajuste_coletivo_pck.alimentar_vetor_contratos...
ora2pg2  | [2022-07-12 07:11:11] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/alimentar_vetor_contratos_package.sql
ora2pg2  | [2022-07-12 07:11:11] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_contratos...
ora2pg2  | [2022-07-12 07:11:12] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_contratos_package.sql
ora2pg2  | [2022-07-12 07:11:12] Parsing function pls_reajuste_coletivo_pck.inserir_contratos...
ora2pg2  | [2022-07-12 07:11:27] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_contratos_package.sql
ora2pg2  | [2022-07-12 07:11:27] Parsing function pls_reajuste_coletivo_pck.inserir_contrato...
ora2pg2  | [2022-07-12 07:11:31] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_contrato_package.sql
ora2pg2  | [2022-07-12 07:11:31] Parsing function pls_reajuste_coletivo_pck.inserir_intercambio...
ora2pg2  | [2022-07-12 07:11:34] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_intercambio_package.sql
ora2pg2  | [2022-07-12 07:11:34] Parsing function pls_reajuste_coletivo_pck.limpar_vetores...
ora2pg2  | [2022-07-12 07:11:35] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetores_package.sql
ora2pg2  | [2022-07-12 07:11:35] Parsing function pls_reajuste_coletivo_pck.limpar_vetores...
ora2pg2  | [2022-07-12 07:11:36] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetores_package.sql
ora2pg2  | [2022-07-12 07:11:36] Parsing function pls_reajuste_coletivo_pck.verifica_tabela_vetor...
ora2pg2  | [2022-07-12 07:11:37] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/verifica_tabela_vetor_package.sql
ora2pg2  | [2022-07-12 07:11:37] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_reaj_tabela...
ora2pg2  | [2022-07-12 07:11:38] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_reaj_tabela_package.sql
ora2pg2  | [2022-07-12 07:11:38] Parsing function pls_reajuste_coletivo_pck.alimentar_vetor_reaj_tabela...
ora2pg2  | [2022-07-12 07:11:50] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/alimentar_vetor_reaj_tabela_package.sql
ora2pg2  | [2022-07-12 07:11:50] Parsing function pls_reajuste_coletivo_pck.inserir_reajuste_tabela...
ora2pg2  | [2022-07-12 07:11:54] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_reajuste_tabela_package.sql
ora2pg2  | [2022-07-12 07:11:54] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_orig_contrato...
ora2pg2  | [2022-07-12 07:11:57] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_orig_contrato_package.sql
ora2pg2  | [2022-07-12 07:11:58] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_orig_benef...
ora2pg2  | [2022-07-12 07:12:05] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_orig_benef_package.sql
ora2pg2  | [2022-07-12 07:12:05] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_sca_benef...
ora2pg2  | [2022-07-12 07:12:10] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_sca_benef_package.sql
ora2pg2  | [2022-07-12 07:12:10] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_sca_regra_cont...
ora2pg2  | [2022-07-12 07:12:15] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_sca_regra_cont_package.sql
ora2pg2  | [2022-07-12 07:12:15] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_orig_contr_int...
ora2pg2  | [2022-07-12 07:12:20] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_orig_contr_int_package.sql
ora2pg2  | [2022-07-12 07:12:20] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_orig_benef_int...
ora2pg2  | [2022-07-12 07:12:25] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_orig_benef_int_package.sql
ora2pg2  | [2022-07-12 07:12:25] Parsing function pls_reajuste_coletivo_pck.inserir_tabela_sca_benef_int...
ora2pg2  | [2022-07-12 07:12:30] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_tabela_sca_benef_int_package.sql
ora2pg2  | [2022-07-12 07:12:30] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_reaj_aprop...
ora2pg2  | [2022-07-12 07:12:31] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_reaj_aprop_package.sql
ora2pg2  | [2022-07-12 07:12:31] Parsing function pls_reajuste_coletivo_pck.inserir_reajuste_apropriacao...
ora2pg2  | [2022-07-12 07:12:33] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_reajuste_apropriacao_package.sql
ora2pg2  | [2022-07-12 07:12:33] Parsing function pls_reajuste_coletivo_pck.limpar_vetor...
ora2pg2  | [2022-07-12 07:12:34] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_package.sql
ora2pg2  | [2022-07-12 07:12:34] Parsing function pls_reajuste_coletivo_pck.deletar_reajustes...
ora2pg2  | [2022-07-12 07:12:35] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/deletar_reajustes_package.sql
ora2pg2  | [2022-07-12 07:12:35] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_reajuste_tabela...
ora2pg2  | [2022-07-12 07:12:36] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_reajuste_tabela_package.sql
ora2pg2  | [2022-07-12 07:12:36] Parsing function pls_reajuste_coletivo_pck.inserir_reajuste_tabela...
ora2pg2  | [2022-07-12 07:12:41] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_reajuste_tabela_package.sql
ora2pg2  | [2022-07-12 07:12:41] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_reajuste_preco...
ora2pg2  | [2022-07-12 07:12:42] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_reajuste_preco_package.sql
ora2pg2  | [2022-07-12 07:12:42] Parsing function pls_reajuste_coletivo_pck.inserir_reajuste_preco...
ora2pg2  | [2022-07-12 07:12:48] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_reajuste_preco_package.sql
ora2pg2  | [2022-07-12 07:12:48] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_lote_copartic...
ora2pg2  | [2022-07-12 07:12:49] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_lote_copartic_package.sql
ora2pg2  | [2022-07-12 07:12:49] Parsing function pls_reajuste_coletivo_pck.inserir_lote_coparticipacao...
ora2pg2  | [2022-07-12 07:12:52] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_lote_coparticipacao_package.sql
ora2pg2  | [2022-07-12 07:12:52] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_regra_copartic...
ora2pg2  | [2022-07-12 07:12:54] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_regra_copartic_package.sql
ora2pg2  | [2022-07-12 07:12:54] Parsing function pls_reajuste_coletivo_pck.inserir_reajuste_copartic...
ora2pg2  | [2022-07-12 07:12:59] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_reajuste_copartic_package.sql
ora2pg2  | [2022-07-12 07:12:59] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_lote_inscricao...
ora2pg2  | [2022-07-12 07:13:00] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_lote_inscricao_package.sql
ora2pg2  | [2022-07-12 07:13:00] Parsing function pls_reajuste_coletivo_pck.inserir_lote_inscricao...
ora2pg2  | [2022-07-12 07:13:03] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_lote_inscricao_package.sql
ora2pg2  | [2022-07-12 07:13:03] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_regra_inscricao...
ora2pg2  | [2022-07-12 07:13:04] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_regra_inscricao_package.sql
ora2pg2  | [2022-07-12 07:13:04] Parsing function pls_reajuste_coletivo_pck.inserir_regra_inscricao...
ora2pg2  | [2022-07-12 07:13:08] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_regra_inscricao_package.sql
ora2pg2  | [2022-07-12 07:13:08] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_lote_via_adic...
ora2pg2  | [2022-07-12 07:13:09] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_lote_via_adic_package.sql
ora2pg2  | [2022-07-12 07:13:09] Parsing function pls_reajuste_coletivo_pck.inserir_lote_via_adicional...
ora2pg2  | [2022-07-12 07:13:12] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_lote_via_adicional_package.sql
ora2pg2  | [2022-07-12 07:13:12] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_regra_via_cart...
ora2pg2  | [2022-07-12 07:13:13] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_regra_via_cart_package.sql
ora2pg2  | [2022-07-12 07:13:13] Parsing function pls_reajuste_coletivo_pck.inserir_regra_via_cart...
ora2pg2  | [2022-07-12 07:13:16] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_regra_via_cart_package.sql
ora2pg2  | [2022-07-12 07:13:16] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_lote_pos_estab...
ora2pg2  | [2022-07-12 07:13:17] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_lote_pos_estab_package.sql
ora2pg2  | [2022-07-12 07:13:17] Parsing function pls_reajuste_coletivo_pck.inserir_lote_pos_estab...
ora2pg2  | [2022-07-12 07:13:20] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_lote_pos_estab_package.sql
ora2pg2  | [2022-07-12 07:13:20] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_regra_pos_estab...
ora2pg2  | [2022-07-12 07:13:21] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_regra_pos_estab_package.sql
ora2pg2  | [2022-07-12 07:13:21] Parsing function pls_reajuste_coletivo_pck.inserir_regra_pos_estab...
ora2pg2  | [2022-07-12 07:13:25] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_regra_pos_estab_package.sql
ora2pg2  | [2022-07-12 07:13:25] Parsing function pls_reajuste_coletivo_pck.limpar_vetor_regra_apropriacao...
ora2pg2  | [2022-07-12 07:13:26] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/limpar_vetor_regra_apropriacao_package.sql
ora2pg2  | [2022-07-12 07:13:26] Parsing function pls_reajuste_coletivo_pck.inserir_regra_apropriacao...
ora2pg2  | [2022-07-12 07:13:28] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/inserir_regra_apropriacao_package.sql
ora2pg2  | [2022-07-12 07:13:28] Parsing function pls_reajuste_coletivo_pck.liberar_reajuste...
ora2pg2  | [2022-07-12 07:13:37] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/liberar_reajuste_package.sql
ora2pg2  | [2022-07-12 07:13:37] Parsing function pls_reajuste_coletivo_pck.verificar_processo_reajuste...
ora2pg2  | [2022-07-12 07:13:39] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_coletivo_pck/verificar_processo_reajuste_package.sql
ora2pg2  | [2022-07-12 07:13:39] Looking global declaration in package pls_reajuste_individual_pck...
ora2pg2  | [2022-07-12 07:13:39] Dumping package pls_reajuste_individual_pck...
ora2pg2  | [2022-07-12 07:13:40] Creating directory package: /project/sources/packages/pls_reajuste_individual_pck
ora2pg2  | [2022-07-12 07:13:40] Parsing function pls_reajuste_individual_pck.obter_taxa_desfazer_reajuste...
ora2pg2  | [2022-07-12 07:13:41] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/obter_taxa_desfazer_reajuste_package.sql
ora2pg2  | [2022-07-12 07:13:41] Parsing function pls_reajuste_individual_pck.carregar_parametros...
ora2pg2  | [2022-07-12 07:13:45] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/carregar_parametros_package.sql
ora2pg2  | [2022-07-12 07:13:45] Parsing function pls_reajuste_individual_pck.carregar_filtros_lote...
ora2pg2  | [2022-07-12 07:13:48] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/carregar_filtros_lote_package.sql
ora2pg2  | [2022-07-12 07:13:48] Parsing function pls_reajuste_individual_pck.verifica_grupo_produto...
ora2pg2  | [2022-07-12 07:13:49] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/verifica_grupo_produto_package.sql
ora2pg2  | [2022-07-12 07:13:49] Parsing function pls_reajuste_individual_pck.verifica_tabela_vetor...
ora2pg2  | [2022-07-12 07:13:51] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/verifica_tabela_vetor_package.sql
ora2pg2  | [2022-07-12 07:13:51] Parsing function pls_reajuste_individual_pck.obter_periodo_valido...
ora2pg2  | [2022-07-12 07:13:55] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/obter_periodo_valido_package.sql
ora2pg2  | [2022-07-12 07:13:55] Parsing function pls_reajuste_individual_pck.inserir_tabelas...
ora2pg2  | [2022-07-12 07:13:59] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_tabelas_package.sql
ora2pg2  | [2022-07-12 07:13:59] Parsing function pls_reajuste_individual_pck.inserir_tabela_orig_benef...
ora2pg2  | [2022-07-12 07:14:10] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_tabela_orig_benef_package.sql
ora2pg2  | [2022-07-12 07:14:10] Parsing function pls_reajuste_individual_pck.inserir_tabela_orig_contrato...
ora2pg2  | [2022-07-12 07:14:17] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_tabela_orig_contrato_package.sql
ora2pg2  | [2022-07-12 07:14:17] Parsing function pls_reajuste_individual_pck.inserir_tab_sca_regra_contr...
ora2pg2  | [2022-07-12 07:14:23] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_tab_sca_regra_contr_package.sql
ora2pg2  | [2022-07-12 07:14:23] Parsing function pls_reajuste_individual_pck.inserir_tab_sca_vinculo...
ora2pg2  | [2022-07-12 07:14:31] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_tab_sca_vinculo_package.sql
ora2pg2  | [2022-07-12 07:14:31] Parsing function pls_reajuste_individual_pck.limpar_vetor_reajuste_tabela...
ora2pg2  | [2022-07-12 07:14:32] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_reajuste_tabela_package.sql
ora2pg2  | [2022-07-12 07:14:32] Parsing function pls_reajuste_individual_pck.inserir_reajuste_tabela...
ora2pg2  | [2022-07-12 07:14:36] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_reajuste_tabela_package.sql
ora2pg2  | [2022-07-12 07:14:36] Parsing function pls_reajuste_individual_pck.limpar_vetor_reajuste_preco...
ora2pg2  | [2022-07-12 07:14:37] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_reajuste_preco_package.sql
ora2pg2  | [2022-07-12 07:14:37] Parsing function pls_reajuste_individual_pck.inserir_reajuste_preco...
ora2pg2  | [2022-07-12 07:14:43] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_reajuste_preco_package.sql
ora2pg2  | [2022-07-12 07:14:43] Parsing function pls_reajuste_individual_pck.limpar_vetor_lote_copartic_des...
ora2pg2  | [2022-07-12 07:14:44] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_lote_copartic_des_package.sql
ora2pg2  | [2022-07-12 07:14:44] Parsing function pls_reajuste_individual_pck.inserir_lote_copartic_desf...
ora2pg2  | [2022-07-12 07:14:48] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_lote_copartic_desf_package.sql
ora2pg2  | [2022-07-12 07:14:48] Parsing function pls_reajuste_individual_pck.limpar_vetor_reaj_copart...
ora2pg2  | [2022-07-12 07:14:49] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_reaj_copart_package.sql
ora2pg2  | [2022-07-12 07:14:49] Parsing function pls_reajuste_individual_pck.inserir_reajuste_copart...
ora2pg2  | [2022-07-12 07:14:54] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_reajuste_copart_package.sql
ora2pg2  | [2022-07-12 07:14:54] Parsing function pls_reajuste_individual_pck.limpar_vetor_lote_insc_desf...
ora2pg2  | [2022-07-12 07:14:55] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_lote_insc_desf_package.sql
ora2pg2  | [2022-07-12 07:14:55] Parsing function pls_reajuste_individual_pck.inserir_lote_insc_desf...
ora2pg2  | [2022-07-12 07:14:58] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_lote_insc_desf_package.sql
ora2pg2  | [2022-07-12 07:14:58] Parsing function pls_reajuste_individual_pck.limpar_vetor_reaj_insc...
ora2pg2  | [2022-07-12 07:14:59] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetor_reaj_insc_package.sql
ora2pg2  | [2022-07-12 07:14:59] Parsing function pls_reajuste_individual_pck.inserir_reajuste_inscricao...
ora2pg2  | [2022-07-12 07:15:03] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/inserir_reajuste_inscricao_package.sql
ora2pg2  | [2022-07-12 07:15:03] Parsing function pls_reajuste_individual_pck.limpar_vetores...
ora2pg2  | [2022-07-12 07:15:04] 	Dumping to one file per function: /project/sources/packages/pls_reajuste_individual_pck/limpar_vetores_package.sql
